In which country is your primary residence?,Which of the following age groups best describes you?,What is the highest level of education you’ve achieved?,Gender: How do you identify? - Selected Choice,Do you identify as a member of the LGBTQIA+ Community?,Race: How do you identify? Select all that apply. - Selected Choice,What do you value most about open-source software? Please assign a percentage to each feature based on importance; total must add up to 100. - Speed of innovation,What do you value most about open-source software? Please assign a percentage to each feature based on importance; total must add up to 100. - Most economical option,What do you value most about open-source software? Please assign a percentage to each feature based on importance; total must add up to 100. - Most useful tools for my needs,What do you value most about open-source software? Please assign a percentage to each feature based on importance; total must add up to 100. - Avoid vendor lock-in,What do you value most about open-source software? Please assign a percentage to each feature based on importance; total must add up to 100. - Product quality,What do you value most about open-source software? Please assign a percentage to each feature based on importance; total must add up to 100. - Offers security,What do you value most about open-source software? Please assign a percentage to each feature based on importance; total must add up to 100. - Other (please indicate),What do you see as the biggest social problem in the data science/AI/ML space today? - Selected Choice,Where do you see the biggest technical challenges when it comes to using ML/AI to drive business value? Select all that apply. - Selected Choice,Do you feel you understand the current challenges in the data science space related to government regulations and the rise in generative AI?,What is your biggest concern regarding regulations for generative AI? Drag and drop to select in order of importance. - Ensuring transparency and explainability of AI models,What is your biggest concern regarding regulations for generative AI? Drag and drop to select in order of importance. - Addressing bias and fairness in AI algorithms,What is your biggest concern regarding regulations for generative AI? Drag and drop to select in order of importance. - Facilitating collaboration between academia and industry,What is your biggest concern regarding regulations for generative AI? Drag and drop to select in order of importance. - Balancing copyright and IP protections with innovation,What is your biggest concern regarding regulations for generative AI? Drag and drop to select in order of importance. - Other (please indicate),Were you aware of the NIST (National Institute of Standards and Technology) Artificial Intelligence Risk Management Framework that came out in the United States in January 2023?,"If your company operates in the United States, has your company issued new security protocols or warnings in response to the framework and White House directive?",The organization I work for is best classified as a:,Which of the following best describes your industry?,What is your primary job function? - Selected Choice,Which of the following best describes your current role?,Does your company use open-source software (OSS)?,What roadblocks are preventing your organization’s use of open-source? Select all that apply. - Selected Choice,How does your company ensure the open-source packages used for data science and machine learning are secure and meet enterprise security standards? Select all that apply. - Selected Choice,"If you chose manual checks, how much of your time/your team’s time is spent on these checks?",How much visibility do you have into which open-source software is being accessed by individual users in your organization?,How confident are you in your ability to identify and remediate vulnerabilities associated with open-source software?,Who makes the final decision on AI technologies used by your company? - Selected Choice,What risks are your company's executives most worried about regarding AI and OSS security? Select all that apply.,Do you think your company’s executives are focused on the right security risks?,"If no, what do you think should be the top priority? - Selected Choice",Does your company have set upskilling pathways to support employees learning new AI technologies on the job?,How do you typically learn about new tools and topics relevant to your role? Select all that apply. - Selected Choice,Do you feel your job is threatened by the rise of generative AI tools?,Has your company hired or plan on hiring any of the following roles? Select all that apply. - Selected Choice,How often do you use the following languages? - Python,How often do you use the following languages? - R,How often do you use the following languages? - Java,How often do you use the following languages? - JavaScript,How often do you use the following languages? - C/C++,How often do you use the following languages? - C#,How often do you use the following languages? - Julia,How often do you use the following languages? - HTML/CSS,How often do you use the following languages? - Bash/Shell,How often do you use the following languages? - SQL,How often do you use the following languages? - Go,How often do you use the following languages? - PHP,How often do you use the following languages? - Rust,How often do you use the following languages? - TypeScript,How often do you use the following languages? - Other (please indicate below),"In your work, how much more time have you spent this year on generative AI techniques such as generative adversarial networks (GANs), variational autoencoders (VAEs), or transformer models compared to last year?",What are you using Generative AI for? Select all that apply. - Selected Choice,"Right now, Is your company building new products with AI technologies?",Does your company have an internal process to review generative AI tools?,Is your company building internal tools such as LLMs?,Does your company have set upskilling pathways to support employees learning new technologies on the job?,How do you typically learn about new tools and topics relevant to your role? Select all that apply. - Selected Choice,Where do you conduct most of your model development and training?,Where do you deploy your models into production?,What roadblocks do you face when moving models to a production environment? Select all that apply. - Selected Choice,Do you contribute to OSS projects?,Do you use OSS in your current workflow?,To what extent does your current company support open science practices? Select all that apply. - Selected Choice,"Thinking about your current role, what tasks are most time consuming? Please assign a percentage to each feature based on importance; total must add up to 100. - Data preparation","Thinking about your current role, what tasks are most time consuming? Please assign a percentage to each feature based on importance; total must add up to 100. - Data cleansing","Thinking about your current role, what tasks are most time consuming? Please assign a percentage to each feature based on importance; total must add up to 100. - Data visualization","Thinking about your current role, what tasks are most time consuming? Please assign a percentage to each feature based on importance; total must add up to 100. - Model selection","Thinking about your current role, what tasks are most time consuming? Please assign a percentage to each feature based on importance; total must add up to 100. - Model training","Thinking about your current role, what tasks are most time consuming? Please assign a percentage to each feature based on importance; total must add up to 100. - Deploying models","Thinking about your current role, what tasks are most time consuming? Please assign a percentage to each feature based on importance; total must add up to 100. - Reporting and presentation","Thinking about your current role, what tasks are most time consuming? Please assign a percentage to each feature based on importance; total must add up to 100. - Other (please indicate)",How do you and your team deliver value to your organization using data? Select all that apply. - Selected Choice,Do you feel these data initiatives are delivering measurable value?,How are you reporting on these impacts? - Selected Choice,Do you feel your job is threatened by the rise of generative AI tools? - Selected Choice,Has your company already hired or plan on hiring any of the following roles? Select all that apply. - Selected Choice,How often do you use the following languages? - Python,How often do you use the following languages? - R,How often do you use the following languages? - Java,How often do you use the following languages? - JavaScript,How often do you use the following languages? - C/C++,How often do you use the following languages? - C#,How often do you use the following languages? - Julia,How often do you use the following languages? - HTML/CSS,How often do you use the following languages? - Bash/Shell,How often do you use the following languages? - SQL,How often do you use the following languages? - Go,How often do you use the following languages? - PHP,How often do you use the following languages? - Rust,How often do you use the following languages? - TypeScript,How often do you use the following languages? - Other (please indicate below),In what area do you think Python has the most opportunity for improvement? - Selected Choice,"What topics, tools, or skills are covered in your courses in preparation for entering the data science/ML field? Select all that apply.",How often is bias in AI/ML/data science discussed in classes or lectures?,"In your courses, which of the following is most commonly discussed or practiced?",How often are topics related to open-source security taught in classes or lectures?,What is the ideal setting that you would like to work in? - Selected Choice,"How often are generative AI techniques such as generative adversarial networks (GANs), variational autoencoders (VAEs), or transformer models taught in class?",How often are topics related to open-source security taught in classes or lectures?,"What do you perceive as the biggest barriers to open science (OSS, accessible code, etc.) in academia? - Selected Choice","In your opinion, what is the biggest obstacle to obtaining the experience required for a career in data science or related fields? - Selected Choice",What would be your ideal job title? - Selected Choice,How often do you use the following languages? - Python,How often do you use the following languages? - R,How often do you use the following languages? - Java,How often do you use the following languages? - JavaScript,How often do you use the following languages? - C/C++,How often do you use the following languages? - C#,How often do you use the following languages? - Julia,How often do you use the following languages? - HTML/CSS,How often do you use the following languages? - Bash/Shell,How often do you use the following languages? - SQL,How often do you use the following languages? - Go,How often do you use the following languages? - PHP,How often do you use the following languages? - Rust,How often do you use the following languages? - TypeScript,How often do you use the following languages? - Other (please indicate below),In what area do you think Python has the most opportunity for improvement? Select all that apply. - Selected Choice,"What topics, tools, or skills is your institution teaching students of data science and machine learning? Select all that apply.",How often is bias in AI/ML/data science taught in classes or lectures?,"In your courses, which of the following is most commonly discussed or practiced?",How often are topics related to open-source security taught in classes or lectures?,What do you perceive as the biggest barriers to open science in academia? - Selected Choice,Should universities bear the primary responsibility for  cultivating data science talent or should it be shared with bootcamps and internships? - Selected Choice
CROATIA,26-41,BACHELOR’S DEGREE,MALE,YES,WHITE,15,30,10,15,20,10,0,A REDUCTION IN JOB OPPORTUNITIES CAUSED BY AUTOMATION,OVERALL ADOPTION OF AI ON A COMPANY SCALE,YES,,,,,,YES,YES,COMMERCIAL (FOR-PROFIT) ENTITY,FINANCE,DEVELOPER,DATA SCIENCE PRACTITIONER,,,,,,,,,,,,,,,47,44,58,32,62,42,68,45,55,44,59,43,61,45,,LESS,AUTOMATING TASKS,YES,YES,YES,YES,"READING TECHNICAL BOOKS, BLOGS, NEWSLETTERS, AND PAPERS,PAID ONLINE COURSES (E.G. ANACONDA LEARNING, COURSERA, SPRINGBOARD, EDX),PAID UNIVERSITY COURSES",IN THE CLOUD,IN THE CLOUD,"MEETING IT/INFOSEC STANDARDS,MOVING TO THE CLOUD",YES,YES,PROVIDES RESOURCES AND GUIDANCE ON HOW TO CONDUCT OPEN SCIENCE WHILE PROTECTING PROPRIETARY TECHNOLOGIES OR DATA,20,15,15,10,10,10,20,0,"REDUCING COSTS,SAVING TIME,RESEARCH AND INNOVATION",YES,AUTOMATED,NO,"AI DATA ANALYST,AI AUDITOR,COMPUTER VISION ENGINEER,BIG DATA ENGINEER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CROATIA,26-41,BACHELOR’S DEGREE,MALE,NO,WHITE,0,10,40,30,20,0,0,SOCIAL IMPACTS FROM BIAS IN DATA AND MODELS,SECURITY CONCERNS AROUND OSS,YES,2,1,3,4,5,NO,,COMMERCIAL (FOR-PROFIT) ENTITY,RETAIL,DATA SCIENTIST,DATA SCIENCE PRACTITIONER,,,,,,,,,,,,,,,99,,0,,,,0,,54,100,0,,,,,LESS,"NOT CURRENTLY USING,OTHER (PLEASE INDICATE BELOW)",YES,UNSURE,UNSURE,YES,"READING TECHNICAL BOOKS, BLOGS, NEWSLETTERS, AND PAPERS,FREE VIDEO CONTENT (E.G. YOUTUBE),PAID ONLINE COURSES (E.G. ANACONDA LEARNING, COURSERA, SPRINGBOARD, EDX),INTERNAL COMPANY RESOURCES,COMMUNITY PLATFORMS AND FORUMS",IN THE CLOUD,IN THE CLOUD,"MEETING IT/INFOSEC STANDARDS,ACCESS TO COMPUTE RESOURCES,SECURING NETWORK CONNECTIVITY,MANAGING PACKAGE DEPENDENCIES AND ENVIRONMENTS,MOVING TO THE CLOUD,MODEL DECAY OR DATA DRIFT",NO,YES,"ACTIVE COLLABORATION WITH ACADEMIC INSTITUTIONS OR STUDENTS,PROVIDES RESOURCES AND GUIDANCE ON HOW TO CONDUCT OPEN SCIENCE WHILE PROTECTING PROPRIETARY TECHNOLOGIES OR DATA,PROVIDES FUNDS FOR OPEN SCIENCE INITIATIVES",10,10,0,30,10,20,0,20,"INCREASING REVENUE,REDUCING COSTS,OTHER (PLEASE INDICATE)",YES,AD-HOC,UNSURE,"AI ENGINEER,AI DATA ANALYST,COMPUTER VISION ENGINEER,BIG DATA ENGINEER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUBA,42-57,MASTER’S DEGREE,MALE,NO,BLACK,37,11,21,0,21,10,0,SOCIAL IMPACTS FROM BIAS IN DATA AND MODELS,"HIGHER INTEREST BUT LESS SUPPORT/BUDGET FOR DRIVING BUSINESS VALUE,OVERALL ADOPTION OF AI ON A COMPANY SCALE,ISSUES AROUND DEPLOYMENT AND MODEL MONITORING,COMPANY REQUIRING IN-HOUSE MODELS SUCH AS LLMS",YES,1,2,3,4,5,YES,,COMMERCIAL (FOR-PROFIT) ENTITY,TECHNOLOGY,DEVELOPER,DATA SCIENCE PRACTITIONER,,,,,,,,,,,,,,,24,,100,100,,,,100,,100,,,,,,LESS,"DATA CLEANING, VISUALIZATION, ANALYSIS",NO,NO,NO,YES,"READING TECHNICAL BOOKS, BLOGS, NEWSLETTERS, AND PAPERS,FREE VIDEO CONTENT (E.G. YOUTUBE),PAID UNIVERSITY COURSES,COMMUNITY PLATFORMS AND FORUMS",LOCAL DESKTOP/WORKSTATION,ON-PREMISES LOCAL SERVER,"ACCESS TO COMPUTE RESOURCES,MANAGING PACKAGE DEPENDENCIES AND ENVIRONMENTS,MOVING TO THE CLOUD,A SKILLS GAP IN MY ORGANIZATION (DATA ENGINEERING, DOCKER, KUBERNETES, ETC.)",NO,NO,OTHER (PLEASE INDICATE BELOW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYPRUS,18-25,HIGH SCHOOL OR EQUIVALENT,FEMALE,YES,WHITE,5,10,15,10,20,30,10,SOCIAL IMPACTS FROM BIAS IN DATA AND MODELS,"SECURITY CONCERNS AROUND OSS,HIGHER INTEREST BUT LESS SUPPORT/BUDGET FOR DRIVING BUSINESS VALUE,ISSUES AROUND DEPLOYMENT AND MODEL MONITORING",UNSURE,3,5,1,2,4,NO,,NOT APPLICABLE (STUDENT),NOT APPLICABLE (STUDENT),NOT APPLICABLE (STUDENT),STUDENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,32,85,,,,40,,,,,,21,,SPEED,"BUSINESS KNOWLEDGE,COMMUNICATION SKILLS,DEVELOPMENT LANGUAGES IN ADDITION TO PYTHON/R,PROBABILITY AND STATISTICS,MACHINE LEARNING,ADVANCED MATHEMATICS,DATA VISUALIZATION,PYTHON,JAVASCRIPT","SOMETIMES, WHEN THERE IS A SPECIFIC LECTURE",MODEL PRODUCTION MONITORING AND ITERATION,IT HASN’T COME UP IN ANY DISCUSSIONS OR LECTURES,A WELL-ESTABLISHED INDUSTRY GIANT,NEVER,FREQUENTLY,"CULTURE OF COMPETITION AND SECRECY,INTELLECTUAL PROPERTY CONCERNS,LACK OF INCENTIVES",LEARNING NEW LANGUAGES,DATA SCIENTIST,,,,,,,,,,,,,,,,,,,,,,
CZECH REPUBLIC,58-67,MASTER’S DEGREE,MALE,NO,WHITE,0,50,50,0,0,0,0,OTHER (PLEASE INDICATE BELOW),OVERALL ADOPTION OF AI ON A COMPANY SCALE,YES,2,3,1,4,5,NO,UNSURE,COMMERCIAL (FOR-PROFIT) ENTITY,ELECTRONICS,DEVELOPER,OTHER,,,,,,,,,,,,,,,,,,27,,,,56,,99,,100,,,100,THE SAME AMOUNT,"DATA CLEANING, VISUALIZATION, ANALYSIS,OTHER (PLEASE INDICATE BELOW)",YES,NO,UNSURE,YES,"READING TECHNICAL BOOKS, BLOGS, NEWSLETTERS, AND PAPERS,COMMUNITY PLATFORMS AND FORUMS",LOCAL DESKTOP/WORKSTATION,IN THE CLOUD,"ACCESS TO COMPUTE RESOURCES,SECURING DATA CONNECTIVITY,MOVING TO THE CLOUD",NO,NO,ACTIVE COLLABORATION WITH ACADEMIC INSTITUTIONS OR STUDENTS,30,0,0,30,20,10,10,0,"INCREASING REVENUE,SAVING TIME,RESEARCH AND INNOVATION",YES,AD-HOC,NO,NONE OF THESE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZECH REPUBLIC,42-57,MASTER’S DEGREE,MALE,NO,WHITE,10,10,10,10,50,10,0,SOCIAL IMPACTS FROM BIAS IN DATA AND MODELS,OVERALL ADOPTION OF AI ON A COMPANY SCALE,YES,1,2,4,3,5,NO,,COMMERCIAL (FOR-PROFIT) ENTITY,TELECOMMUNICATIONS,DATA SCIENTIST,DATA SCIENCE PRACTITIONER,,,,,,,,,,,,,,,80,23,13,,,,,,,81,,,,,,THE SAME AMOUNT,NOT CURRENTLY USING,YES,UNSURE,YES,YES,"READING TECHNICAL BOOKS, BLOGS, NEWSLETTERS, AND PAPERS,FREE VIDEO CONTENT (E.G. YOUTUBE),PAID ONLINE COURSES (E.G. ANACONDA LEARNING, COURSERA, SPRINGBOARD, EDX),INTERNAL COMPANY RESOURCES,COMMUNITY PLATFORMS AND FORUMS",LOCAL LAPTOP,IN THE CLOUD,"RE-CODING MODELS FROM PYTHON/R TO ANOTHER LANGUAGE,SECURING DATA CONNECTIVITY,SECURING NETWORK CONNECTIVITY,MANAGING PACKAGE DEPENDENCIES AND ENVIRONMENTS,MOVING TO THE CLOUD,A SKILLS GAP IN MY ORGANIZATION (DATA ENGINEERING, DOCKER, KUBERNETES, ETC.),MODEL DECAY OR DATA DRIFT",YES,YES,"ACTIVE COLLABORATION WITH ACADEMIC INSTITUTIONS OR STUDENTS,PROVIDES RESOURCES AND GUIDANCE ON HOW TO CONDUCT OPEN SCIENCE WHILE PROTECTING PROPRIETARY TECHNOLOGIES OR DATA",50,30,4,4,4,4,4,0,"INCREASING REVENUE,REDUCING COSTS,SAVING TIME,RESEARCH AND INNOVATION,PERFORMANCE INSIGHTS",YES,AD-HOC,NO,"AI ENGINEER,AI DATA ANALYST,BIG DATA ENGINEER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZECH REPUBLIC,42-57,MASTER’S DEGREE,MALE,NO,WHITE,50,50,0,0,0,0,0,OTHER (PLEASE INDICATE BELOW),"HIGHER INTEREST BUT LESS SUPPORT/BUDGET FOR DRIVING BUSINESS VALUE,OTHER (PLEASE INDICATE BELOW)",YES,,,,,,YES,UNSURE,COMMERCIAL (FOR-PROFIT) ENTITY,CONSULTING,OTHER (PLEASE INDICATE BELOW),DATA SCIENCE PRACTITIONER,,,,,,,,,,,,,,,75,,,24,,,,24,10,65,,,3,13,,SIGNIFICANTLY MORE,"CONTENT CREATION (IMAGES, VIDEO, WRITTEN WORD, ETC.),AUTOMATING TASKS",YES,NO,NO,YES,"READING TECHNICAL BOOKS, BLOGS, NEWSLETTERS, AND PAPERS,FREE VIDEO CONTENT (E.G. YOUTUBE),INTERNAL COMPANY RESOURCES,COMMUNITY PLATFORMS AND FORUMS",IN THE CLOUD,IN THE CLOUD,"ACCESS TO COMPUTE RESOURCES,SECURING DATA CONNECTIVITY,MANAGING PACKAGE DEPENDENCIES AND ENVIRONMENTS,A SKILLS GAP IN MY ORGANIZATION (DATA ENGINEERING, DOCKER, KUBERNETES, ETC.),MODEL DECAY OR DATA DRIFT",NO,YES,ACTIVE COLLABORATION WITH ACADEMIC INSTITUTIONS OR STUDENTS,10,10,10,0,10,0,60,0,"INCREASING REVENUE,REDUCING COSTS,SAVING TIME,RESEARCH AND INNOVATION,PERFORMANCE INSIGHTS",UNSURE,,NO,"AI ENGINEER,AI DATA ANALYST,COMPUTER VISION ENGINEER,BIG DATA ENGINEER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZECH REPUBLIC,58-67,BACHELOR’S DEGREE,MALE,NO,WHITE,10,20,50,0,10,10,0,A REDUCTION IN JOB OPPORTUNITIES CAUSED BY AUTOMATION,OVERALL ADOPTION OF AI ON A COMPANY SCALE,YES,2,3,4,5,1,NO,UNSURE,NOT APPLICABLE (STUDENT),FINANCE,OTHER (PLEASE INDICATE BELOW),OTHER,,,,,,,,,,,,,,,100,,,,,,,,,20,,,,,,SLIGHTLY MORE,"DATA CLEANING, VISUALIZATION, ANALYSIS",UNSURE,UNSURE,UNSURE,UNSURE,"READING TECHNICAL BOOKS, BLOGS, NEWSLETTERS, AND PAPERS,FREE VIDEO CONTENT (E.G. YOUTUBE),OTHER (PLEASE INDICATE BELOW)",LOCAL DESKTOP/WORKSTATION,I DO NOT DEPLOY MODELS INTO PRODUCTION,WE DO NOT DEPLOY MODELS IN PRODUCTION,NO,NO,,20,10,10,20,20,10,10,0,OTHER (PLEASE INDICATE),YES,AD-HOC,NO,NONE OF THESE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZECH REPUBLIC,26-41,MASTER’S DEGREE,MALE,NO,WHITE,50,50,0,0,0,0,0,A REDUCTION IN JOB OPPORTUNITIES CAUSED BY AUTOMATION,"SECURITY CONCERNS AROUND OSS,COMPANY REQUIRING IN-HOUSE MODELS SUCH AS LLMS",YES,,,,,,NO,UNSURE,COMMERCIAL (FOR-PROFIT) ENTITY,TELECOMMUNICATIONS,DATA SCIENTIST,DATA SCIENCE PRACTITIONER,,,,,,,,,,,,,,,100,0,,,,,,,25,24,,,,,,SLIGHTLY MORE,"CONTENT CREATION (IMAGES, VIDEO, WRITTEN WORD, ETC.),OTHER (PLEASE INDICATE BELOW)",YES,NO,UNSURE,YES,"READING TECHNICAL BOOKS, BLOGS, NEWSLETTERS, AND PAPERS,FREE VIDEO CONTENT (E.G. YOUTUBE)",ON-PREMISES LOCAL SERVER,IN THE CLOUD,"MEETING IT/INFOSEC STANDARDS,A SKILLS GAP IN MY ORGANIZATION (DATA ENGINEERING, DOCKER, KUBERNETES, ETC.)",NO,YES,,25,25,2,2,15,25,6,0,"REDUCING COSTS,SAVING TIME,RESEARCH AND INNOVATION,PERFORMANCE INSIGHTS",UNSURE,,NO,"AI ENGINEER,AI DATA ANALYST,BIG DATA ENGINEER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZECH REPUBLIC,26-41,MASTER’S DEGREE,MALE,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZECH REPUBLIC,26-41,DOCTORAL DEGREE,MALE,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZECH REPUBLIC,42-57,SOME COLLEGE,MALE,NO,WHITE,15,20,25,15,25,0,0,A REDUCTION IN JOB OPPORTUNITIES CAUSED BY AUTOMATION,OVERALL ADOPTION OF AI ON A COMPANY SCALE,NO,,,,,,NO,,COMMERCIAL (FOR-PROFIT) ENTITY,AUTOMOTIVE,DATA SCIENTIST,DATA SCIENCE PRACTITIONER,,,,,,,,,,,,,,,54,23,24,,,,,,,100,,,,,,LESS,"DATA CLEANING, VISUALIZATION, ANALYSIS,OTHER (PLEASE INDICATE BELOW)",YES,YES,NO,YES,"READING TECHNICAL BOOKS, BLOGS, NEWSLETTERS, AND PAPERS,FREE VIDEO CONTENT (E.G. YOUTUBE),PAID ONLINE COURSES (E.G. ANACONDA LEARNING, COURSERA, SPRINGBOARD, EDX),PAID UNIVERSITY COURSES",IN THE CLOUD,IN THE CLOUD,"RE-CODING MODELS FROM PYTHON/R TO ANOTHER LANGUAGE,ACCESS TO COMPUTE RESOURCES,MOVING TO THE CLOUD",YES,YES,ACTIVE COLLABORATION WITH ACADEMIC INSTITUTIONS OR STUDENTS,20,15,25,0,10,10,20,0,"REDUCING COSTS,SAVING TIME,RESEARCH AND INNOVATION",YES,AUTOMATED,YES,"AI ENGINEER,AI DATA ANALYST,BIG DATA ENGINEER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENMARK,68,MASTER’S DEGREE,MALE,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENMARK,26-41,MASTER’S DEGREE,MALE,NO,WHITE,35,10,30,10,10,5,0,SOCIAL IMPACTS FROM BIAS IN DATA AND MODELS,ISSUES AROUND DEPLOYMENT AND MODEL MONITORING,UNSURE,2,1,3,4,5,NO,,EDUCATIONAL INSTITUTION,HEALTHCARE,PROFESSOR/INSTRUCTOR/RESEARCHER,STUDENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,27,,,,,,,,13,,,,,,MOBILE DEVELOPMENT,"BIG DATA MANAGEMENT,MACHINE LEARNING,DEEP LEARNING,NLP,PYTHON,R","SOMETIMES, WHEN THERE IS A SPECIFIC LECTURE",MODEL BUILDING/CODING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENMARK,26-41,DOCTORAL DEGREE,MALE,YES,WHITE,10,30,20,20,10,10,0,SOCIAL IMPACTS FROM BIAS IN DATA AND MODELS,"HIGHER INTEREST BUT LESS SUPPORT/BUDGET FOR DRIVING BUSINESS VALUE,OVERALL ADOPTION OF AI ON A COMPANY SCALE,ISSUES AROUND DEPLOYMENT AND MODEL MONITORING",YES,5,4,1,2,3,YES,YES,COMMERCIAL (FOR-PROFIT) ENTITY,MEDIA,RESEARCH SCIENTIST,IT ADMIN / INFORMATION SECURITY,YES,,"WE USE A MANAGED REPOSITORY,MANUAL CHECKS AGAINST A VULNERABILITY DATABASE,WE ARE NOT SECURING OUR OPEN-SOURCE PIPELINE",25%,SOME,SOMEWHAT CONFIDENT,IT SYSTEM ADMIN,"DATA BREACH,CVES,REPO MAINTENANCE LAPSES",YES,,YES,"READING TECHNICAL BOOKS, BLOGS, NEWSLETTERS, AND PAPERS,FREE VIDEO CONTENT (E.G. YOUTUBE),PAID ONLINE COURSES (E.G. ANACONDA LEARNING, COURSERA, SPRINGBOARD, EDX)",YES,"AI DATA ANALYST,AI AUDITOR,AI ETHICIST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENMARK,26-41,MASTER’S DEGREE,MALE,NO,WHITE,5,30,20,20,20,5,0,LACK OF DIVERSITY AND INCLUSION IN THE PROFESSION,"HIGHER INTEREST BUT LESS SUPPORT/BUDGET FOR DRIVING BUSINESS VALUE,OVERALL ADOPTION OF AI ON A COMPANY SCALE,ISSUES AROUND DEPLOYMENT AND MODEL MONITORING",YES,2,3,5,4,1,NO,,COMMERCIAL (FOR-PROFIT) ENTITY,ENTERTAINMENT,PRODUCT MANAGER,DATA SCIENCE PRACTITIONER,,,,,,,,,,,,,,,51,0,,,,,,,,74,,,,,,LESS,NOT CURRENTLY USING,UNSURE,NO,UNSURE,YES,"FREE VIDEO CONTENT (E.G. YOUTUBE),COMMUNITY PLATFORMS AND FORUMS",I DO NOT CONDUCT MODEL DEVELOPMENT AND TRAINING,I DO NOT DEPLOY MODELS INTO PRODUCTION,WE DO NOT DEPLOY MODELS IN PRODUCTION,NO,NO,,10,30,20,10,10,10,10,0,"SAVING TIME,PERFORMANCE INSIGHTS",NO,,YES,NONE OF THESE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECUADOR,58-67,MASTER’S DEGREE,MALE,NO,LATINE/HISPANIC,0,0,0,0,0,100,0,LACK OF DIVERSITY AND INCLUSION IN THE PROFESSION,SECURITY CONCERNS AROUND OSS,YES,2,4,1,3,5,NO,,EDUCATIONAL INSTITUTION,,PROFESSOR/INSTRUCTOR/RESEARCHER,PROFESSOR/RESEARCHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,50,50,48,100,84,,61,,59,,60,,,,"MOBILE DEVELOPMENT,SECURITY MEASURES,MEMORY CONSUMPTION,OTHER (PLEASE INDICATE BELOW)","DEVELOPMENT LANGUAGES IN ADDITION TO PYTHON/R,MACHINE LEARNING,DEEP LEARNING,ADVANCED MATHEMATICS,ETHICS IN DATA SCIENCE/MACHINE LEARNING,PYTHON","FREQUENTLY, IN MULTIPLE CLASSES AND LECTURES.",MODEL PRODUCTION MONITORING AND ITERATION,"SOMETIMES, WHEN THERE IS A SPECIFIC LECTURE",INTELLECTUAL PROPERTY CONCERNS,PRIMARY RESPONSIBILITY
